Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1372344,15-Apr-19,Illinois,Chicago,3900 block of W Roosevelt Rd,0,2,N/A
1373248,15-Apr-19,Pennsylvania,York (New Salem Borough),3900 block of Bahn Ave,0,0,N/A
1373245,15-Apr-19,New Mexico,Santa Fe,4250 Cerrillos Rd,0,0,N/A
1373604,15-Apr-19,New Mexico,Albuquerque,10100 Lomas Blvd NE,1,0,N/A
1373180,15-Apr-19,Maryland,Baltimore,1800 block of W Pratt St,0,0,N/A
1371615,15-Apr-19,Pennsylvania,Leechburg,500 block of Pitt St,1,0,N/A
1622208,15-Apr-19,Kentucky,Lexington,Lima Ct,0,0,N/A
1373121,15-Apr-19,Ohio,Cleveland,Norman Ave and E 65th St,0,0,N/A
1372969,15-Apr-19,Tennessee,Memphis,200 block of Bickford Ave,0,0,N/A
1372966,15-Apr-19,New York,Corona (Queens),2110 35th Ave,0,0,N/A
1372460,15-Apr-19,Georgia,Griffin,1597 W McIntosh Rd,0,1,N/A
1391087,15-Apr-19,Texas,Houston,9200 S Main St,1,0,N/A
1374049,15-Apr-19,California,Monterey Park,100 block of New Ave,0,0,N/A
1372802,15-Apr-19,District of Columbia,Washington,2900 block of 11th St NW,0,0,N/A
1501573,15-Apr-19,Ohio,Youngstown,123 McKinley Ave,0,0,N/A
1373964,15-Apr-19,Pennsylvania,Allentown,600 block of Gordon St,0,0,N/A
1372773,15-Apr-19,Illinois,Chicago,3500 block of S Rhodes Ave,0,0,N/A
1371752,15-Apr-19,District of Columbia,Washington,3300 block of Croffut Pl SE,0,1,N/A
1372657,15-Apr-19,Florida,Lake Worth,4500 block of Hunting Trail,0,1,N/A
1372529,15-Apr-19,Illinois,Chicago,2100 block of N Freemont St,0,0,N/A
1373213,15-Apr-19,Alaska,Seward,33000 block of Nash Rd,2,0,N/A
1373632,15-Apr-19,Massachusetts,Boston,Mt Pleasant Ave and Vine St,0,0,N/A
1375519,15-Apr-19,Michigan,Detroit,20100 block of Winston St,1,0,N/A
1373637,14-Apr-19,Maine,Aurora,State Rte 9 and Back Road,0,1,N/A
1373265,14-Apr-19,Pennsylvania,Reading,Penn St and N 11th St,0,0,N/A
1371035,14-Apr-19,New York,Syracuse,325 Village Dr,1,0,N/A
1371888,14-Apr-19,Tennessee,Knoxville,5014 Rowan Rd,0,2,N/A
1373160,14-Apr-19,Massachusetts,Brockton,Warren Ave and Pleasant St,0,0,N/A
1379400,14-Apr-19,Pennsylvania,Newfoundland,332 PA 447,0,0,N/A
2365919,14-Apr-19,Ohio,Dayton,400 block of Ryburn Ave,1,0,N/A
1372029,14-Apr-19,Tennessee,Chattanooga,N/A,0,0,N/A
1371348,14-Apr-19,Michigan,Detroit,15000 block of Grand River Ave,0,1,N/A
1372811,14-Apr-19,Kentucky,Columbia,200 block of Marvin Jones Road,0,1,N/A
1371781,14-Apr-19,Florida,Summerfield,9900 block of SE Sunset Harbor Rd,0,0,N/A
1371063,14-Apr-19,Wisconsin,Beloit,65 Portland Ave,0,1,N/A
1703429,14-Apr-19,Arizona,Kingman,4500 block of N Glen Rd,1,0,N/A
1371730,14-Apr-19,Ohio,Youngstown,E Earle Ave and Market St,0,0,N/A
1371724,14-Apr-19,Ohio,Youngstown,Kenmore Ave and Edwards Ave,0,0,N/A
1372173,14-Apr-19,Oklahoma,Yukon,633 W Vandament Ave,0,0,N/A
1372409,14-Apr-19,Texas,San Marcos,2000 block of Pine St,1,0,N/A
1370969,14-Apr-19,Pennsylvania,Erie,10 block of E 11th St,0,0,N/A
1373734,14-Apr-19,Florida,Leesburg,1317 N 14th St,0,0,N/A
1372736,14-Apr-19,Florida,Vero Beach,600 block of 3rd St SW,0,1,N/A
1371623,14-Apr-19,District of Columbia,Washington,E St SE and 8th St SE,0,0,N/A
1371656,14-Apr-19,Pennsylvania,Derry,Broad St,0,0,N/A
1370897,14-Apr-19,Maryland,Baltimore,5800 block of Halwyn Ave,1,0,N/A
1421030,14-Apr-19,Texas,Bartlett,700 block of W Bell St,0,0,N/A
1372349,14-Apr-19,Michigan,Rapid City,N/A,0,1,N/A
1393258,14-Apr-19,Connecticut,Waterbury,649 East Main St,0,0,N/A
1372315,13-Apr-19,New York,Yonkers,358 Nepperhan Ave,1,0,N/A
1370914,13-Apr-19,Nebraska,Lincoln,2300 block of SW 18th St,2,0,N/A
1370904,13-Apr-19,Massachusetts,Springfield,1218 State St,0,2,N/A
1370139,13-Apr-19,Virginia,Lynchburg,500-block of Norwood St,0,1,N/A
1370965,13-Apr-19,New York,Clifton Park (Halfmoon),NY-146,0,0,N/A
1370603,13-Apr-19,Kentucky,Lexington,551 W 6th St,1,0,N/A
1376269,13-Apr-19,Illinois,Kewanee,800 block of Willow St,0,0,N/A
1370887,13-Apr-19,Colorado,Colorado Springs,E La Salle St and Tesla Dr,0,0,N/A
1378014,13-Apr-19,West Virginia,Barboursville,4800 block of US 60,0,0,N/A
1375106,13-Apr-19,Iowa,West Union,W Elm St,0,0,N/A
1372040,13-Apr-19,Kentucky,Hopkinsville,Central Ave and McKee St,0,0,N/A
1370974,13-Apr-19,Kentucky,Lawrenceburg,1020 Country Estates,1,0,N/A
1371790,13-Apr-19,Florida,Hudson,N/A,0,0,N/A
1375878,13-Apr-19,Indiana,Bloomington,125 S Jordan Ave,0,0,N/A
1370871,13-Apr-19,Pennsylvania,Harrisburg,14th St and Market St,1,0,N/A
1370249,13-Apr-19,Alabama,Birmingham (Vestavia Hills),500 Old Town Rd,1,1,N/A
1370099,13-Apr-19,Maryland,Baltimore,1100 block of Myrtle Ave,0,3,N/A
1372269,13-Apr-19,Ohio,Cleveland,E 131st St and Crenell Ave,1,1,N/A
1373670,13-Apr-19,Connecticut,Naugatuck,Rubber Ave,0,0,N/A
1370580,13-Apr-19,Wisconsin,Racine,Golf Ave and Rapids Dr,0,0,N/A
1370259,13-Apr-19,Missouri,Jefferson City,300 block of Hickory St,1,1,N/A
1378398,13-Apr-19,Maryland,Cumberland,Avirett Ave,0,0,N/A
1371570,13-Apr-19,Massachusetts,Springfield,600 block of Sumner Ave,0,0,N/A
1371579,13-Apr-19,Massachusetts,Springfield,100 Chestnut St,0,0,N/A
1375603,13-Apr-19,Massachusetts,Boston,22 Akron St,0,0,N/A
1370342,13-Apr-19,Texas,Houston,2600 block of Alabama St,0,1,N/A
1371416,13-Apr-19,Massachusetts,Boston,Mount Pleasant Ave and Vine St,0,0,N/A
1371029,13-Apr-19,Connecticut,Hartford,2197 Main St,0,1,N/A
1372373,12-Apr-19,Alabama,Gadsden,300 block of Wall St,0,0,N/A
1369914,12-Apr-19,Mississippi,Byhalia,32 Hunters Run Rd,1,1,N/A
1370040,12-Apr-19,Pennsylvania,Monroeville,200 Mall Cir Dr,0,0,N/A
1376426,12-Apr-19,Minnesota,Eden Prairie,8251 Flying Cloud Dr,0,0,N/A
1376323,12-Apr-19,Pennsylvania,Lancaster,100 block of Laurel St,0,0,N/A
1369695,12-Apr-19,New Jersey,Trenton,110 Prospect St,0,0,N/A
1373102,12-Apr-19,Mississippi,Greenwood,Broad St and Ave L,0,0,N/A
1370194,12-Apr-19,Tennessee,Memphis,James Rd and Rangeline Dr,0,1,N/A
1377228,12-Apr-19,Illinois,Freeport,2500 block of Stephenson St,0,0,N/A
1370244,12-Apr-19,Kansas,Wichita,815 S Emporia St,1,0,N/A
1372006,12-Apr-19,Georgia,Macon,New Clinton Rd and Derrell Dr,0,0,N/A
1375899,12-Apr-19,South Carolina,Andrews,17 Country Club Rd,0,1,N/A
1369855,12-Apr-19,Florida,Jacksonville Beach,428 N Second Ave,0,0,N/A
1370942,12-Apr-19,Iowa,Waterloo,Randolph and W 2nd St,0,0,N/A
1369716,12-Apr-19,Michigan,Harper Woods,19900 block of Kenosha St,0,0,N/A
1435687,12-Apr-19,Georgia,Warner Robins,1881 Watson Blvd,0,0,N/A
1386647,12-Apr-19,District of Columbia,Washington,I-295,0,0,N/A
1370717,12-Apr-19,New York,Newburgh,Gidney Ave and Chambers St,0,0,N/A
1370673,12-Apr-19,New York,Johnson City,Farr Ave,0,0,N/A
1370596,12-Apr-19,New York,Niagara Falls,911 Niagara Ave,0,0,N/A
1369756,12-Apr-19,Mississippi,Sumrall,N Jackson Rd,0,3,N/A
1369980,12-Apr-19,Massachusetts,Boston,2 Charlame St,0,0,N/A
1375576,12-Apr-19,Texas,Katy,6200 block of Lone Prairie Way,0,1,N/A
1373620,12-Apr-19,Massachusetts,Taunton,2 Oak St,0,0,N/A
1372463,12-Apr-19,Oregon,Ontario,573 SW 2nd Ave,0,0,N/A
1370584,12-Apr-19,Massachusetts,Boston,138 Crawford St,0,0,N/A
1369482,11-Apr-19,Texas,Beaumont,6800 block of Madrid Dr,1,0,N/A
1369701,11-Apr-19,Michigan,Battle Creek,424 Capital Ave NE,0,0,N/A
1369042,11-Apr-19,Kentucky,Paducah,N 11th St,0,0,N/A
1394371,11-Apr-19,North Carolina,Winston Salem (Winston-salem),1400 Grant Ave,0,0,N/A
1368526,11-Apr-19,Arkansas,Helena,112 Caney Creek Rd,0,1,N/A
1369844,11-Apr-19,Wisconsin,Caledonia,Newman Rd and Northwestern Ave,0,0,N/A
1369843,11-Apr-19,Tennessee,Memphis,4300 block of Ryan St,0,0,N/A
1369827,11-Apr-19,Massachusetts,Fitchburg,21 Normal Rd,0,1,N/A
1369821,11-Apr-19,Wisconsin,Madison,1500 block of McKenna Blvd,0,0,N/A
1368606,11-Apr-19,Kentucky,Crestwood,2900 W Hwy 22,0,1,N/A
1370256,11-Apr-19,California,Lake Isabella,2400 block of Cherry St,0,0,N/A
1369073,11-Apr-19,South Carolina,Anderson,320 E Beltline Blvd,1,0,N/A
1369474,11-Apr-19,New Jersey,Newark,Highland Ave and Park Ave,0,0,N/A
1370160,11-Apr-19,Maryland,Hagerstown,Charles St,0,0,N/A
1368719,11-Apr-19,Kansas,Salina,409 S Broadway Blvd,0,0,N/A
1369596,11-Apr-19,Texas,Dallas,3150 Cliff Creek Crossing Dr,1,0,N/A
1369367,11-Apr-19,Kansas,Wichita,1437 N Rochester St,0,0,N/A
1370346,11-Apr-19,Illinois,Harrisburg,500 W Church St,0,0,N/A
1372682,11-Apr-19,Florida,Fort Walton Beach,1000 block of Beachview Dr,0,0,N/A
1369148,11-Apr-19,Arizona,Phoenix,7112 W Minnezona Ave,3,2,N/A
1368577,11-Apr-19,Alabama,Tuscaloosa,300 block of Skyland Blvd,0,0,N/A
1370708,11-Apr-19,Maryland,Baltimore,4100 block of Elkader Ave,0,0,N/A
1368901,11-Apr-19,Ohio,Grafton,13070 Durkee Rd,0,0,N/A
1394861,10-Apr-19,Ohio,Bedford,N/A,0,0,N/A
1370372,10-Apr-19,Connecticut,Bridgewater,206 South St,0,0,N/A
1368483,10-Apr-19,Louisiana,Shreveport,Greenwood Rd. and Jewella Ave,1,1,N/A
1367568,10-Apr-19,Texas,Austin,4200 S IH 35 Frontage Rd,1,1,N/A
1369805,10-Apr-19,Connecticut,Stamford,High Ridge Rd and Perna Ln,0,0,N/A
1369075,10-Apr-19,Virginia,Swoope,Baylor Mill Rd,0,0,N/A
1368728,10-Apr-19,Texas,Corpus Christi,N Alameda St and Winnebago St,0,1,N/A
1369772,10-Apr-19,California,Altadena,2300 block of Garfield Ave,0,0,N/A
1368034,10-Apr-19,Maryland,La Plata,6035 Radio Station Rd,0,0,N/A
1367972,10-Apr-19,Wisconsin,Beloit,500 block of Highland Ave,0,1,N/A
1369064,10-Apr-19,Texas,Houston,10440 South Dr,1,0,N/A
1368798,10-Apr-19,Massachusetts,Boston,60 Seaver St,0,0,N/A
1368796,10-Apr-19,Massachusetts,Boston,12 Darlington St,0,0,N/A
1368788,10-Apr-19,Massachusetts,Boston,Greenley Place,0,0,N/A
1368803,10-Apr-19,Georgia,Macon,Elpis St and Lilly Ave,0,0,N/A
1369984,10-Apr-19,Massachusetts,East Bridgewater,206 South St,0,0,N/A
1367946,10-Apr-19,North Carolina,Burlington,600 block of Everett St,0,0,N/A
1685911,10-Apr-19,Iowa,Cedar Rapids,1400 block of Bever Ave SE,0,0,N/A
1369422,10-Apr-19,Indiana,Kokomo,1500 block of W Walnut St,0,0,N/A
1367855,10-Apr-19,New York,Brooklyn,584 Driggs Ave,0,0,N/A
1367864,10-Apr-19,Minnesota,Wayzata,1700 Shoreline Drive,2,0,N/A
1368592,10-Apr-19,Illinois,Manchester,US-67 and Main St,0,0,N/A
1368576,10-Apr-19,Alabama,Dothan,800 block of Walnut St,0,0,N/A
1368680,10-Apr-19,Utah,Salt Lake City,100 block of W Paxton Ave,0,1,N/A
1370023,10-Apr-19,New York,Eastchester,Labelle Rd,0,0,N/A
1368800,10-Apr-19,Massachusetts,Lawrence,MA 28,0,0,N/A
1368792,10-Apr-19,Massachusetts,Boston,10 Smith St,0,0,N/A
1368291,10-Apr-19,Oregon,Winston,200 block of NW Civil Bend Ave,0,0,N/A
1369885,9-Apr-19,Oklahoma,Stillwater,1100 block of S Adams St,0,1,N/A
1372205,9-Apr-19,Florida,Pensacola,Li Fair Dr,0,1,N/A
1368055,9-Apr-19,Louisiana,Lake Charles,3420 Louisiana Ave,0,0,N/A
1370705,9-Apr-19,Maryland,Sunderland,MD 2 and Dalrymple Rd,0,0,N/A
1368087,9-Apr-19,Texas,Houston,7500 block of Quail Meadow Dr,1,0,N/A
1367049,9-Apr-19,Arkansas,Fort Smith,4701 Windsor Dr,0,0,N/A
1366553,9-Apr-19,Indiana,New Castle,I-70,1,0,N/A
1367995,9-Apr-19,North Carolina,Thomasville,212 Washboard Rd,0,0,N/A
1367016,9-Apr-19,Massachusetts,Brockton,273 Lisa Dr,0,0,N/A
1367387,9-Apr-19,Kentucky,Louisville,1900 block of W Broadway,1,0,N/A
1366888,9-Apr-19,Indiana,Seymour,US-50,0,0,N/A
1367185,9-Apr-19,Ohio,Youngstown,135 Tod Ln,1,0,N/A
1368097,9-Apr-19,Arkansas,Fort Smith,S T St and Hendricks Blvd,0,0,N/A
1484698,9-Apr-19,Illinois,Chicago,1600 block of W Van Buren St,0,0,N/A
1366550,9-Apr-19,Maryland,Glen Burnie,200 block of Candlelight Ln,0,0,N/A
1377626,9-Apr-19,Delaware,Wilmington,900 block of Vandever Ave,0,0,N/A
1367472,9-Apr-19,Ohio,Youngstown,600 block of Kendis Cir,0,1,N/A
1368259,9-Apr-19,Massachusetts,Lawrence,153 May St,0,0,N/A
1370605,9-Apr-19,Massachusetts,Fitchburg,Townsend St,0,0,N/A
1368283,9-Apr-19,Massachusetts,Leominster,Mt Pleasant Ave,0,0,N/A
1367457,9-Apr-19,Massachusetts,Brockton,31 Ellsworth Ave,0,0,N/A
1372402,8-Apr-19,Vermont,Rutland,Plain St,0,0,N/A
1368186,8-Apr-19,Idaho,Pocatello,300 block of W Griffith Rd,0,0,N/A
1366274,8-Apr-19,Arkansas,Jonesboro,Self Cir,0,0,N/A
1367397,8-Apr-19,Massachusetts,Brockton,Moncrief St and Bradley Ave,0,0,N/A
1367389,8-Apr-19,Massachusetts,Boston,41 Evans St,0,0,N/A
1367374,8-Apr-19,Massachusetts,Quincy,Quarry St,0,0,N/A
1367477,8-Apr-19,Ohio,Elyria,1825 Lorain Blvd,0,0,N/A
1368844,8-Apr-19,Illinois,East Saint Louis,2501 Louisiana Blvd,0,0,N/A
1366996,8-Apr-19,Alabama,Troy,300 block of S Knox St,0,0,N/A
1365895,8-Apr-19,Tennessee,Memphis,7991 Capilano Dr,0,0,N/A
1367395,8-Apr-19,Illinois,Urbana,2100 block of S Vine St,0,0,N/A
1366420,8-Apr-19,Tennessee,Jackson,1305 Hollywood Dr,1,0,N/A
1366883,8-Apr-19,Louisiana,Minden,400 S College St,0,0,N/A
1366858,8-Apr-19,Tennessee,Nashville,488 Lemont Dr,1,0,N/A
1370088,8-Apr-19,Illinois,Evanston,Dempster St and Dodge Ave,0,0,N/A
1367729,8-Apr-19,Kentucky,Paducah,Husband Rd,0,0,N/A
1366608,8-Apr-19,Georgia,Newnan,505 GA-34,0,0,N/A
1366653,8-Apr-19,Pennsylvania,Harrisburg,2300 block of N 6th St,0,0,N/A
1366531,8-Apr-19,Maryland,Baltimore,3400 block of Old York Rd,0,0,N/A
1366514,8-Apr-19,District of Columbia,Washington,100 block of Michigan Ave NE,0,0,N/A
1366615,8-Apr-19,Georgia,Dallas,158 Laurelcrest Ln,1,0,N/A
1366834,8-Apr-19,Oregon,Corvallis,NW 29th St and NW Grant Ave,0,0,N/A
1366380,8-Apr-19,West Virginia,North Matewan,N/A,0,0,N/A
1365915,8-Apr-19,Utah,Salt Lake City,3339 S State St,1,0,N/A
1367420,8-Apr-19,Maine,York,Mountain Rd,0,0,N/A
1366050,7-Apr-19,Nevada,Spring Creek,Holiday Dr,0,1,N/A
1365592,7-Apr-19,Georgia,Macon,Houston Ave,0,0,N/A
1366110,7-Apr-19,New York,Saugerties,67 Partition St,0,0,N/A
1364917,7-Apr-19,New Jersey,Jersey City,306 Arlington Ave,0,1,N/A
1366096,7-Apr-19,Texas,San Antonio,1955 Larkspur Dr,0,1,N/A
1367051,7-Apr-19,California,Pasadena,Painter St and Summit Ave,0,0,N/A
1368008,7-Apr-19,Mississippi,Indianola,200 block of W Augusta St,1,0,N/A
1365420,7-Apr-19,Rhode Island,Coventry,312 Pulaski St,0,0,N/A
1372060,7-Apr-19,Iowa,Davenport,1401 Clay St,0,0,N/A
1366559,7-Apr-19,Florida,Ocala,Bahia Loop,0,1,N/A
1366813,7-Apr-19,Colorado,Colorado Springs,4000 block of Joyce Pl,0,0,N/A
1364982,7-Apr-19,Texas,Dallas,5200 block of S Lamar St,0,2,N/A
1365122,7-Apr-19,Utah,Myton,500 E and 5000 S,0,1,N/A
1365729,7-Apr-19,New Mexico,Sunland Park,Cristo Rey Rd,0,1,N/A
1436260,7-Apr-19,Pennsylvania,Tarentum,400 Corbet St,0,0,N/A
1365543,7-Apr-19,Florida,Sarasota,800 block of Bacon Ave,0,0,N/A
1366506,7-Apr-19,Ohio,Cleveland (South Euclid),S Green Rd and Mayfield Rd,0,0,N/A
1364988,7-Apr-19,Florida,Gainesville,7611 W Newberry Rd,1,0,N/A
1365521,7-Apr-19,Florida,Deland,118 W Palmetto Ave,0,1,N/A
1365507,7-Apr-19,Maryland,Lexington Park,21000 block of N Essex Dr,0,0,N/A
1373635,7-Apr-19,Maine,Presque Isle,Water St,0,0,N/A
1365100,7-Apr-19,Louisiana,Shreveport,433 Flournoy Lucas Rd,0,4,N/A
1366375,7-Apr-19,Nebraska,Lincoln,U St and N 25th St,0,0,N/A
1489615,7-Apr-19,Missouri,Independence,US 24 and S Lee's Summit Rd,0,0,N/A
1369685,7-Apr-19,New Mexico,Portales,400 block of N Ave B,1,0,N/A
1366297,6-Apr-19,Minnesota,Austin,600 block of 10th Dr,0,0,N/A
1367360,6-Apr-19,Massachusetts,Lawrence,Falmouth St,0,0,N/A
1367355,6-Apr-19,Michigan,Pontiac,200 block of Carriage Cir,0,0,N/A
1367337,6-Apr-19,Ohio,Youngstown,Hilton Ave,0,1,N/A
1368967,6-Apr-19,California,Merced,1400 block of Stretch Rd,0,0,N/A
1366082,6-Apr-19,New Jersey,Trenton,Hudson St and Tyler St,0,0,N/A
1366069,6-Apr-19,New Jersey,Berlin,Day Ave and W White Horse Pike,0,0,N/A
1367025,6-Apr-19,Pennsylvania,Reading,Pear St and Elm St,0,0,N/A
1366084,6-Apr-19,Tennessee,Nashville,318 Harding Pl,0,0,N/A
1368814,6-Apr-19,Georgia,Macon,100 block of Brookfield Dr,0,0,N/A
1364402,6-Apr-19,Florida,Dunnellon,US 41,0,0,N/A
1366836,6-Apr-19,New York,Centereach,Hawkins Rd,0,0,N/A
1372818,6-Apr-19,Ohio,Lorain,1900 block of W 27th St,0,0,N/A
1365723,6-Apr-19,Massachusetts,Brockton,143 Belmont Ave,0,0,N/A
1445955,6-Apr-19,Illinois,East Saint Louis,N/A,0,1,N/A
1371556,6-Apr-19,New Jersey,Bayonne,Goldsborough Dr,0,0,N/A
1364842,6-Apr-19,Texas,Edinburg,1500 block of S Maltese St,1,0,N/A
1368281,6-Apr-19,Massachusetts,Leominster,99 Erdman Way,0,0,N/A
1364741,6-Apr-19,Connecticut,Hartford,207 Brainard Rd,0,0,N/A
1363721,5-Apr-19,Florida,Lee (county),N/A,0,0,N/A
1365415,5-Apr-19,Massachusetts,Boston,885 Boylston St,0,0,N/A
1365244,5-Apr-19,California,Atwater,El Rodebaugh Ct and Ave Two,0,0,N/A
1363602,5-Apr-19,New York,Farmingville,Horizon View Dr,0,0,N/A
1364243,5-Apr-19,Oklahoma,Ripley,N/A,0,0,N/A
1363821,5-Apr-19,Virginia,Virginia Beach,1750 Tomcat Blvd,1,1,N/A
1378310,5-Apr-19,Wisconsin,Milwaukee,801 W Lincoln Ave,0,0,N/A
1403876,5-Apr-19,Washington,Cashmere,N/A,0,1,N/A
1372032,5-Apr-19,Minnesota,Duluth,301 N 40th Ave E,0,0,N/A
1364633,5-Apr-19,California,Santa Clarita,Haskell Canyon Rd and Copper Hill Dr,0,0,N/A
1364393,5-Apr-19,Florida,Daytona Beach,806 Lewis Dr,0,1,N/A
1364570,5-Apr-19,Louisiana,New Orleans,1600 block of N Villere St,0,2,N/A
1372794,5-Apr-19,Ohio,Lorain,2957 Pearl Ave,0,0,N/A
1365674,5-Apr-19,North Carolina,Winston Salem (Winston-salem),3545 Carver School Rd,0,0,N/A
1363723,5-Apr-19,Florida,Fort Myers,2158 Colonial Blvd,0,0,N/A
1369768,5-Apr-19,California,Ventura,300 block of Main St,0,0,N/A
1364306,5-Apr-19,Ohio,Canton,1400 block of John Ct SE,0,0,N/A
1364326,5-Apr-19,Iowa,Cedar Rapids,1800 block of 5th Ave SE,0,0,N/A
1363890,5-Apr-19,Georgia,Waynesboro,700 block of Savannah Ave,1,0,N/A
1368293,5-Apr-19,Massachusetts,Pittsfield,Wahconah St,0,0,N/A
1373646,5-Apr-19,Georgia,Dublin,1826 Veterans Blvd,1,0,N/A
1365710,5-Apr-19,Massachusetts,Norwood,46 Geraldine Ave,0,0,N/A
1365433,5-Apr-19,Texas,Austin,616 E 6th St,0,0,N/A
1364810,5-Apr-19,Texas,Longview,TX-281 Loop and Jaycee Dr,0,0,N/A
1365423,5-Apr-19,Michigan,Battle Creek,400 block of Surby Ave,0,0,N/A
1363614,5-Apr-19,Maryland,Pomfret,Bensville Rd and Marshall Corner Rd,0,0,N/A
1363376,4-Apr-19,California,Brentwood,Oak St and Lott Dr,0,0,N/A
1364695,4-Apr-19,South Carolina,Bluffton,Okatie Hwy,0,0,N/A
1363273,4-Apr-19,Ohio,Columbus,2345 W Mound St,0,0,N/A
1363275,4-Apr-19,Ohio,Columbus,1160 Ann St,0,0,N/A
1362745,4-Apr-19,Colorado,Colorado Springs,Co Rd 92 and Co Rd 368,1,0,N/A
1363203,4-Apr-19,Florida,Live Oak,10235 US-129 S,0,0,N/A
1366074,4-Apr-19,New Jersey,Bayonne,John F. Kennedy Blvd and 48th St,0,0,N/A
1363148,4-Apr-19,Missouri,Saint Louis,6701 St Charles Rock Rd,0,0,N/A
1364197,4-Apr-19,Pennsylvania,Chester,400 block of Highland Ave,0,0,N/A
1369556,4-Apr-19,Pennsylvania,Columbia,100 block of S 8th St,0,0,N/A
1363789,4-Apr-19,Tennessee,Collierville,1681 Elkstone Pl S,1,1,N/A
1362912,4-Apr-19,North Carolina,Princeton,US 70 and Dr. Donnie H Jones Jr. Blvd,0,1,N/A
1363910,4-Apr-19,Tennessee,Nashville,21st Ave N,0,0,N/A
1366901,4-Apr-19,Oklahoma,Comanche,Paul Rd and 2790 Rd,0,0,N/A
1362645,4-Apr-19,New York,Buffalo,Lang Ave and Newburgh Ave,0,0,N/A
1764309,4-Apr-19,New Mexico,Mescalero,25845 US-70,0,0,N/A
1364273,4-Apr-19,Montana,Bozeman,W Main St,1,0,N/A
1367853,4-Apr-19,Wisconsin,Fennimore,N/A,0,0,N/A
1646110,4-Apr-19,New Mexico,Silver City,N Pope St and W 12th St,0,1,N/A
1365680,4-Apr-19,North Carolina,Greenville,500 block of Battle St,0,0,N/A
1364165,4-Apr-19,Pennsylvania,Mechanicsburg,US 15,0,0,N/A
1367505,4-Apr-19,Maryland,Hagerstown,W Washington St,0,0,N/A
1363617,4-Apr-19,Maryland,Frostburg,1600 Block of Montel Rd,0,0,N/A
1363594,4-Apr-19,Maryland,Baltimore,1200 block of Greenmount Ave,0,0,N/A
1363529,4-Apr-19,Michigan,Detroit,21500 block of Curtis St,0,2,N/A
1364217,4-Apr-19,Massachusetts,Boston,9 Gallivan Blvd,0,0,N/A
1366879,3-Apr-19,Louisiana,Chalmette,3400 block of Jacob Dr,0,0,N/A
1363336,3-Apr-19,Arkansas,Jonesboro,Aggie Rd,0,0,N/A
1363332,3-Apr-19,Arkansas,Jonesboro,1600 block of Stone St,0,0,N/A
1364693,3-Apr-19,Arkansas,Fort Smith,700 block of N 12th St,0,0,N/A
1362425,3-Apr-19,Nevada,Las Vegas,5500 block of Sundance Ave,1,1,N/A
1363896,3-Apr-19,Georgia,Macon,Ell St,0,0,N/A
1364098,3-Apr-19,Missouri,Springfield,2100 block of N East Ave,0,1,N/A
1363214,3-Apr-19,Pennsylvania,Wilkes Barre,390 S Grant St,0,0,N/A
1363207,3-Apr-19,Pennsylvania,Hazleton,615 E Broad S,0,0,N/A
1363198,3-Apr-19,Florida,Kissimmee,N John Young Pkwy and W Mabbette St,1,0,N/A
1363139,3-Apr-19,Florida,Fellsmere,12945 100th Ln,0,0,N/A
1362420,3-Apr-19,Michigan,Detroit,3800 block of Woodward Ave,0,1,N/A
1363028,3-Apr-19,Ohio,Youngstown,34 Hanley Ave,0,0,N/A
1391951,3-Apr-19,Pennsylvania,Claysburg,240 CK Elementary Dr,0,0,N/A
1362984,3-Apr-19,Tennessee,Clarksville,1887 Fort Campbell Blvd,0,1,N/A
1362942,3-Apr-19,Virginia,Richmond (North Chesterfield),200 block of Reams Ct,1,0,N/A
1363112,3-Apr-19,Florida,Nokomis,100 block of E Marland Ct,0,1,N/A
1414661,3-Apr-19,Florida,Lakeland,Arizona Ave,0,1,N/A
1364498,3-Apr-19,Maryland,Frederick,Burning Bush Dr and Magnolia Tree Ct,0,0,N/A
1362266,3-Apr-19,Pennsylvania,Duquesne,100 block of S 6th St,1,0,N/A
1363574,3-Apr-19,Ohio,Cincinnati,131 Williams St,0,0,N/A
1362134,3-Apr-19,Louisiana,Iota,123 Doucet St,0,1,N/A
1364747,3-Apr-19,Michigan,Three Rivers,US-131,0,0,N/A
1363395,3-Apr-19,Georgia,Warner Robins,500 block of Maplewood Dr,0,0,N/A
1363341,2-Apr-19,Georgia,Columbus,2900 block of 13th Ave,0,0,N/A
1362497,2-Apr-19,South Carolina,Loris,August Dr,0,0,N/A
1364157,2-Apr-19,Louisiana,Baton Rouge,La Louisiane Ct,0,0,N/A
1642261,2-Apr-19,Texas,Odessa,2100 block of Stoner Rd,1,0,N/A
1362212,2-Apr-19,Indiana,Evansville,1800 block of Wolverine Dr,0,0,N/A
1362944,2-Apr-19,North Carolina,Greenville,3200 block of Moseley Dr,0,0,N/A
1362237,2-Apr-19,Virginia,Saltville,243 Pickle Hollow Rd,0,0,N/A
1438317,2-Apr-19,District of Columbia,Washington,1500 block of A St NE,0,0,N/A
1362755,2-Apr-19,Colorado,Pueblo,1812 W US-50,0,0,N/A
1362703,2-Apr-19,Illinois,Evanston,2000 block of Fargo Ave,0,0,N/A
1362647,2-Apr-19,Illinois,Chicago,5200 block of W Grand Ave,0,0,N/A
1361193,2-Apr-19,Vermont,Saint Johnsbury,63 Elm St,0,1,N/A
