Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1316822,30-Jan-19,Oklahoma,Tulsa,E 4th Pl and S Sheridan Rd,0,0,N/A
1316921,30-Jan-19,Georgia,Savannah,703 Wheaton St,0,0,N/A
1317138,30-Jan-19,Connecticut,Waterbury,14 Wood St,0,0,N/A
1316194,30-Jan-19,Illinois,Chicago,234 W 31st St,0,0,N/A
1317747,30-Jan-19,Florida,Port Saint Lucie,269 SW Port St Lucie Blvd,0,0,N/A
1316809,30-Jan-19,Illinois,Decatur,2400 block of E Prairie Ave,0,0,N/A
1317690,30-Jan-19,Texas,Bryan,2400 block of Yellowstone Dr,0,0,N/A
1316785,30-Jan-19,Oklahoma,Mcalester,S Elm St and W Ottawa Ave,1,0,N/A
1317843,30-Jan-19,New York,Mohegan Lake,E Main St,0,0,N/A
1316743,30-Jan-19,Illinois,Peoria,1300 block of W MacQueen Ave,0,0,N/A
1318005,30-Jan-19,Alabama,Troy,91 CR 2300,2,0,N/A
1316645,30-Jan-19,Ohio,Canton,Walnut Ave NE and Alexander Pl,0,0,N/A
1317372,30-Jan-19,New Jersey,Atlantic City,129 N Michigan Ave,0,0,N/A
1316886,30-Jan-19,Missouri,Columbia,1209 Longwell Dr,0,0,N/A
1316169,30-Jan-19,Nevada,Las Vegas,2839 Burnham Ave,0,0,N/A
1317327,30-Jan-19,South Carolina,Summerville,1500 block of N Main St,0,0,N/A
1317173,30-Jan-19,Mississippi,Tupelo,Co Rd 133,0,0,N/A
1316490,30-Jan-19,Maryland,Eden,US-13 and Eden Allen Rd,0,0,N/A
1317181,30-Jan-19,Mississippi,Vicksburg,1200 block of Holly St,0,0,N/A
1317159,30-Jan-19,Arkansas,Hot Springs National Park (Hot Springs),300 Cornerstone Blvd,0,0,N/A
1317154,30-Jan-19,Arkansas,Little Rock,5800 block of Baseline Rd,0,0,N/A
1317182,30-Jan-19,Mississippi,Corinth,1600 block of E 6th St,0,1,N/A
1316080,30-Jan-19,Arizona,Phoenix,N 7th St and E Orangewood Ave,1,0,N/A
1316359,30-Jan-19,Rhode Island,Pawtucket,10 Oneida St,0,0,N/A
1316356,30-Jan-19,Massachusetts,Rockland,W Water St and Central St,0,0,N/A
1317097,30-Jan-19,Alabama,Gadsden,800 block of Randall St,0,0,N/A
1317170,30-Jan-19,Mississippi,Belden,King Rd,0,0,N/A
1316347,30-Jan-19,Georgia,Atlanta,Charles Allen Dr and Ponce de Leon Ave,0,0,N/A
1316303,30-Jan-19,Arkansas,Van Buren,Dripping Springs Trail,1,0,N/A
1316300,29-Jan-19,Louisiana,Bossier City,Montgomery Ln,0,1,N/A
1315301,29-Jan-19,New York,Pelham,Hutchinson River Pkwy and Boston Post Rd,0,0,N/A
1316391,29-Jan-19,Vermont,Brattleboro,Clark St,0,0,N/A
1319351,29-Jan-19,New Jersey,Paterson,Burhans Ave and Temple St,0,0,N/A
1316100,29-Jan-19,Kentucky,Louisville,3000 Dundee Rd,0,0,N/A
1497798,29-Jan-19,Tennessee,Johnson City,3211 Mayfield Dr,0,0,N/A
1574896,29-Jan-19,Vermont,Burlington,150 Church Sheet,0,0,N/A
1319625,29-Jan-19,Louisiana,Duson,Dwayne Dr and Tunica Ln,0,0,N/A
1317442,29-Jan-19,Virginia,Nokesville,9800 block of Par Dr,0,1,N/A
1317312,29-Jan-19,Georgia,Macon,Rocky Creek Rd,0,0,N/A
1316449,29-Jan-19,Ohio,Dayton,1600 W Riverview Ave,0,0,N/A
1316547,29-Jan-19,Indiana,Kokomo,3600 block of Briarwick Dr,0,0,N/A
1315733,29-Jan-19,Pennsylvania,Mc Kees Rocks (Mckees Rocks),800 block of Hober Ave,0,0,N/A
1315695,29-Jan-19,Massachusetts,Boston,Woodrow Ave,0,0,N/A
1316418,29-Jan-19,Massachusetts,Boston,Walden St and Heath St,0,0,N/A
1315616,29-Jan-19,Connecticut,Bridgeport,Hallett St,0,0,N/A
1316389,29-Jan-19,Maine,New Sharon,Main St,0,0,N/A
1315462,29-Jan-19,Texas,Austin,E William Cannon Dr and McKinney Falls Pkwy,1,0,N/A
1315512,28-Jan-19,California,Red Bluff,400 block of Madison St,1,0,N/A
1316211,28-Jan-19,Maryland,White Oak,116000 block of Stewart Ln,2,0,N/A
1314806,28-Jan-19,Nevada,Henderson,1000 block of American Pacific Dr,0,1,N/A
1315399,28-Jan-19,Idaho,Twin Falls,201 Walnut St,0,0,N/A
1459148,28-Jan-19,Minnesota,Farwell,12627 CR 26 SW,2,0,N/A
1315212,28-Jan-19,West Virginia,Charleston,1300 block of Renaissance Cir,0,1,N/A
1316790,28-Jan-19,Illinois,Joliet,2100 block of Dartmoor Dr,0,0,N/A
1314289,28-Jan-19,Texas,Houston,7815 Harding St,2,5,N/A
1315911,28-Jan-19,Illinois,Rockford,2700 block of 10th St,0,0,N/A
1315273,28-Jan-19,Pennsylvania,Walnutport,473 Main St,0,0,N/A
1315268,28-Jan-19,Oregon,Portland,SE Division St and SE 8th Ave,0,0,N/A
1316592,28-Jan-19,Pennsylvania,Johnstown,800 block of Cooper Ave,0,0,N/A
1314226,28-Jan-19,Massachusetts,Boston,1210 Walnut Ave,0,0,N/A
1315840,28-Jan-19,Florida,Daytona Beach,1381 Virginia Ave,0,0,N/A
1315095,28-Jan-19,Florida,Ocala,2867 NE Seventh St,0,0,N/A
1314932,28-Jan-19,New Jersey,Newark,50 block of Irvine Turner Blvd,1,1,N/A
1314500,28-Jan-19,Florida,Miami,NW 71st St and NW 20th Ave,0,1,N/A
1315228,28-Jan-19,South Carolina,Campobello,25 Pine St,0,1,N/A
1314878,28-Jan-19,Mississippi,Tupelo,Co Rd 373,0,0,N/A
1315881,28-Jan-19,Florida,Hudson,14410 Cobra Way,0,0,N/A
1410163,28-Jan-19,Florida,Leesburg,N/A,0,0,N/A
1379115,28-Jan-19,Iowa,Clinton,200 block of 3rd Ave S,0,0,N/A
1314957,28-Jan-19,Delaware,Seaford,400 block of N Pine St,0,0,N/A
1315753,28-Jan-19,Ohio,Dayton,4053 Free Pike,0,0,N/A
1317115,28-Jan-19,Massachusetts,Boston,Blue Hill Ave,0,0,N/A
1315090,27-Jan-19,Pennsylvania,Allentown,425 Hamilton St,0,0,N/A
1313697,27-Jan-19,Connecticut,Hartford,151 Meadow St,0,0,N/A
1316927,27-Jan-19,Colorado,Peyton,14155 E US-24,0,0,N/A
1313621,27-Jan-19,Tennessee,Nashville,600 block of Poplar Pl,0,1,N/A
1315924,27-Jan-19,Georgia,Macon,5000 block of Zebulon Rd,0,0,N/A
1313524,27-Jan-19,Alabama,Rogersville,900 block of Lauderdale 84,0,0,N/A
1313520,27-Jan-19,Alabama,Florence,500 block of Lauderdale 301,0,0,N/A
1314323,27-Jan-19,South Carolina,Rock Hill,Eastwood Dr,0,0,N/A
1314866,27-Jan-19,Nevada,Reno,400 block of Booth St,0,1,N/A
1315703,27-Jan-19,Massachusetts,New Bedford,Upton St,0,0,N/A
1315535,27-Jan-19,New Mexico,Socorro,NM-1 and Smith Rd,0,0,N/A
1314836,27-Jan-19,Alaska,Wasilla,N/A,1,0,N/A
1332778,27-Jan-19,Pennsylvania,Ephrata,300 block of S State St,0,0,N/A
1314629,27-Jan-19,Missouri,Columbia,5600 block of St Charles Rd,1,1,N/A
1314266,27-Jan-19,Texas,Houston,7890 Locksley Rd,0,1,N/A
1313895,27-Jan-19,Texas,Belton,5120 W Ave O,0,0,N/A
1315675,27-Jan-19,Massachusetts,Auburn,406 Southbridge St,0,0,N/A
1313669,27-Jan-19,Connecticut,Bridgeport,915 Reservoir Ave,1,0,N/A
1312391,26-Jan-19,Georgia,Albany,300 block of W Roosevelt,0,4,N/A
1314193,26-Jan-19,Ohio,Youngstown,300 block of E Boston Ave,0,0,N/A
1314539,26-Jan-19,Ohio,Cincinnati,Wabash Ave,0,0,N/A
1316186,26-Jan-19,New York,Schenectady,Plymouth Ave,0,0,N/A
1313899,26-Jan-19,Tennessee,Greeneville,90 Stanley Ln,0,0,N/A
1313596,26-Jan-19,Mississippi,Natchez,411 Watts Ave,0,0,N/A
1327711,26-Jan-19,New York,Albany,Yardboro Ave,0,0,N/A
1313116,26-Jan-19,Massachusetts,Brockton,521 Belmont St,0,0,N/A
1314304,26-Jan-19,South Carolina,Myrtle Beach,6103 N Kings Hwy,0,0,N/A
1312387,26-Jan-19,North Carolina,La Grange,102 Den Court,0,1,N/A
1313457,26-Jan-19,Kentucky,Glasgow,201 Samson St,0,1,N/A
1317211,26-Jan-19,Ohio,Berea,W Bagley Rd and N Rocky River Dr,0,0,N/A
1312446,26-Jan-19,New Jersey,Pleasantville,310 W Wright St,0,1,N/A
1312518,26-Jan-19,Texas,Austin,6000 block of Felix Ave,0,2,N/A
1312200,26-Jan-19,Iowa,Des Moines,6405 Chaffee Rd,0,0,N/A
1313302,26-Jan-19,New Jersey,Newark,100 block of Clinton Ave,0,0,N/A
1317876,26-Jan-19,Arkansas,Marked Tree,N/A,0,0,N/A
1313006,26-Jan-19,Connecticut,Waterbury,80 Fox St,0,0,N/A
1313002,26-Jan-19,Louisiana,New Orleans,1000 block of Girod St,0,0,N/A
1313207,26-Jan-19,District of Columbia,Washington,1500 block of Fort Davis Pl SE,3,0,N/A
1313739,25-Jan-19,Massachusetts,Boston,58 Geneva Ave,0,0,N/A
1313678,25-Jan-19,Nebraska,Lincoln,3330 S 10th St,0,0,N/A
1312799,25-Jan-19,Iowa,Davenport,1502 W Locust St,0,0,N/A
1312690,25-Jan-19,New York,Newburgh,9 Hasbrouck St,1,0,N/A
1312476,25-Jan-19,Kentucky,Glasgow,Waterford Ln,0,0,N/A
1314180,25-Jan-19,Ohio,Sandusky,1900 block of Cleveland Rd,0,0,N/A
1311056,25-Jan-19,Florida,Clearwater,N/A,0,0,N/A
1312277,25-Jan-19,Florida,Marathon,52nd St and US 1,0,0,N/A
1312261,25-Jan-19,Tennessee,Dyersburg,103 Honeysuckle Cove,1,0,N/A
1312670,25-Jan-19,Delaware,Bridgeville,11000 block of Fisher Cir,0,0,N/A
1312667,25-Jan-19,Delaware,Dagsboro,30000 block of Squirrel Ln,0,0,N/A
1312059,25-Jan-19,Washington,Kennewick,7001 W Clearwater Ave,0,0,N/A
1314485,25-Jan-19,Missouri,Smithville,400 block of Highland Ave,1,0,N/A
1312726,25-Jan-19,Nevada,Reno,600 block of Lake St,1,0,N/A
1315072,25-Jan-19,New Jersey,Hackensack,Van Wettering Pl,0,0,N/A
1316817,25-Jan-19,Oklahoma,Oklahoma City,N/A,0,0,N/A
1312352,25-Jan-19,Virginia,Martinsville,16380 A L Philpott Hwy,0,1,N/A
1310370,24-Jan-19,Arkansas,West Memphis,798 W Service Rd,0,1,N/A
1311509,24-Jan-19,Louisiana,Baton Rouge,2112 N Foster Dr,0,0,N/A
1310346,24-Jan-19,Connecticut,Waterbury,Piedmont Ave and Baldwin St,0,0,N/A
1309829,24-Jan-19,Kentucky,Hopkinsville,1923 Bethel St,1,1,N/A
1311400,24-Jan-19,Missouri,O Fallon,13 Holly Ct,1,0,N/A
1311461,24-Jan-19,Arizona,Ehrenberg,I-10,1,0,N/A
1311013,24-Jan-19,Florida,Newberry,SW 145th Dr,0,0,N/A
1311217,24-Jan-19,Nebraska,Grand Island,W 2nd St and N Tilden St,0,0,N/A
1310040,24-Jan-19,Ohio,Barberton,477 4th St NW,0,0,N/A
1311154,24-Jan-19,Colorado,Colorado Springs,500 N Chelton Rd,0,0,N/A
1310267,24-Jan-19,Michigan,Detroit,Southfield Fwy and Plymouth Rd,1,0,N/A
1311550,24-Jan-19,Idaho,Weston,N/A,0,0,N/A
1626746,24-Jan-19,California,Barstow,Elks Lane,1,0,N/A
1315887,24-Jan-19,Florida,Tallahassee,McElroy St,0,0,N/A
1315876,24-Jan-19,Florida,Sarasota,Clark Rd and Honore Ave,0,0,N/A
1312302,24-Jan-19,Tennessee,Selmer,N/A,0,0,N/A
1315817,24-Jan-19,Ohio,Youngstown,McBride St,1,0,N/A
1309706,24-Jan-19,Maryland,Baltimore,800 block of N Milton Ave,1,0,N/A
1312583,24-Jan-19,Illinois,Champaign,Paula Dr and Larkspur Ln,0,0,N/A
1314085,24-Jan-19,Florida,Palm Bay,900 block of Sable Cir,0,0,N/A
1314964,24-Jan-19,Maryland,Huntingtown,2100 block of Wilson Rd,0,0,N/A
1312050,24-Jan-19,Connecticut,Waterbury,526 Meriden Rd,0,0,N/A
1312020,24-Jan-19,Idaho,Preston,N/A,0,0,N/A
1310707,24-Jan-19,Nevada,Las Vegas (Enterprise),400 block of Macbrey,1,0,N/A
1341978,24-Jan-19,Massachusetts,North Adams,Gallup St,0,0,N/A
1309738,24-Jan-19,Missouri,Saint Louis,700 block of Dover Pl,1,0,N/A
1309034,23-Jan-19,New Jersey,Paterson,455 Ellison St,0,0,N/A
1308983,23-Jan-19,New Jersey,Salem,172 E Broadway,0,0,N/A
1309330,23-Jan-19,Maryland,Hyattsville (Landover),6703 Dorman St,0,1,N/A
1309249,23-Jan-19,Tennessee,Bloomingdale,1901 Latimer St,1,0,N/A
1310274,23-Jan-19,Georgia,Macon,Pio Nono Ave,0,0,N/A
1311445,23-Jan-19,Oklahoma,Oklahoma City,1000 N Lee Ave,0,0,N/A
1310256,23-Jan-19,New Jersey,Newark,300 block of S 15th St,0,0,N/A
1310249,23-Jan-19,New Jersey,Newark,Stuyvesant Ave and Valley St,0,0,N/A
1309297,23-Jan-19,South Carolina,Orangeburg,Magnolia St,0,1,N/A
1503316,23-Jan-19,Illinois,Aurora,300 block of Evans Ave,0,0,N/A
1312031,23-Jan-19,Massachusetts,Ware,5 Dale St,0,0,N/A
1309525,23-Jan-19,Mississippi,Nettleton,Co Rd 1463,0,0,N/A
1312708,23-Jan-19,Indiana,Gary,300 block of Bridge St,0,1,N/A
1310166,23-Jan-19,Ohio,Lancaster,1100 block of US 22,0,0,N/A
1309617,23-Jan-19,New Hampshire,Auburn,Londonderry Turnpike and Priscilla Ln,1,0,N/A
1310143,23-Jan-19,Nebraska,Lincoln,5736 NW 4th St,0,0,N/A
1310794,23-Jan-19,Alaska,Soldotna,315 S Kobuk Street,0,1,N/A
1311913,23-Jan-19,California,Roseville,1100 block of Salmon Dr,0,0,N/A
1309323,23-Jan-19,Ohio,Cincinnati,4931 Glenway Ave,1,0,N/A
1315140,23-Jan-19,Georgia,Athens,500 block of Dearing St,0,0,N/A
1323751,23-Jan-19,Oklahoma,Ada,OK 1 and County Rd 3610,0,0,N/A
1312310,23-Jan-19,Tennessee,Murfreesboro,Antebellum Dr,0,0,N/A
1309450,23-Jan-19,Iowa,Waterloo,Oliver St,0,0,N/A
1319922,23-Jan-19,Georgia,Mableton,Mableton Pkwy,0,0,N/A
1511395,23-Jan-19,Ohio,Youngstown,S Dunlap Ave,0,0,N/A
1310059,23-Jan-19,Florida,Cape Coral,1706 NE 2nd St,0,0,N/A
1310378,23-Jan-19,New York,New York (Manhattan),230 Park Ave,0,0,N/A
1310030,23-Jan-19,Florida,Deland,800 block of Longview Ave,0,1,N/A
1309713,23-Jan-19,Maryland,Lexington Park,21000 block of Saratoga Dr,0,0,N/A
1309114,23-Jan-19,Florida,Sebring,1901 US 27 S,5,0,N/A
1309344,23-Jan-19,District of Columbia,Washington,1700 block of N St NW,0,0,N/A
1349669,22-Jan-19,Texas,Wichita Falls,1000 block of Hirschi Ln,0,0,N/A
1311458,22-Jan-19,North Carolina,Marion,Nix Creek Rd,0,0,N/A
1311447,22-Jan-19,North Carolina,Pikeville,110 Britlan Dr,0,1,N/A
1308395,22-Jan-19,Missouri,Joplin,2104 S Indiana Ave,0,0,N/A
1308273,22-Jan-19,Alabama,Birmingham,2701 1st Ave S,0,1,N/A
1309679,22-Jan-19,Illinois,Mattoon,E Rudy Pl,0,0,N/A
1309295,22-Jan-19,South Carolina,Goose Creek,131 Charles B Gibson Blvd,0,0,N/A
1311175,22-Jan-19,New Jersey,Paterson,821 E 22nd St,0,0,N/A
1309588,22-Jan-19,Connecticut,Hamden,Goodrich St,0,0,N/A
1309200,22-Jan-19,Virginia,Falls Church,3300 Gallows Rd,1,0,N/A
1309207,22-Jan-19,Florida,Eustis,16014 US 441,0,0,N/A
1309894,22-Jan-19,Pennsylvania,Erie,2300 block of German St,0,0,N/A
1308781,22-Jan-19,Connecticut,Stratford,Lake St and South Ave,0,1,N/A
1309813,22-Jan-19,New Jersey,Woodbury,N/A,0,0,N/A
1309256,22-Jan-19,Pennsylvania,Bethlehem,4000 Township Line Rd,0,0,N/A
1309717,22-Jan-19,Maryland,Great Mills,45500 block of Coronado Dr,0,0,N/A
1309745,22-Jan-19,Ohio,Alliance,N/A,1,0,N/A
1349952,22-Jan-19,Texas,Wichita Falls,1000 block of Hirschi Ln,0,0,N/A
1313933,22-Jan-19,Texas,Odessa,N Jackson Ave,0,0,N/A
1309579,22-Jan-19,Pennsylvania,Pittsburgh,Wallace Ave,0,0,N/A
1309611,22-Jan-19,Rhode Island,Providence,Ohio Ave,0,0,N/A
1309572,22-Jan-19,Connecticut,Stamford,100 Greyrock Pl,0,0,N/A
1335029,21-Jan-19,Minnesota,Minneapolis,4000 block of N Aldrich Ave,0,0,N/A
1308057,21-Jan-19,Pennsylvania,Lansdowne (Yeadon),W Cobbs Creek Pkwy and Angora Ave,0,1,N/A
1312233,21-Jan-19,Florida,Cocoa Beach,100 block of Bougainvillea Dr,0,0,N/A
1307497,21-Jan-19,Louisiana,Luling,737 Paul Maillard Rd,1,0,N/A
1309498,21-Jan-19,Arkansas,Fort Smith,1500 block of N 52nd St,0,0,N/A
1308430,21-Jan-19,California,Bakersfield,800 block of South Haley St,0,0,N/A
1309455,21-Jan-19,North Carolina,High Point,232 Idol St,0,0,N/A
1311443,21-Jan-19,Kentucky,Scottsville,N/A,0,0,N/A
1308359,21-Jan-19,Florida,De Leon Springs,N/A,0,0,N/A
1308278,21-Jan-19,Massachusetts,Randolph,625 S Main St,0,0,N/A
1308234,21-Jan-19,Kentucky,Hopkinsville,Pennyrile Pkwy,0,0,N/A
1308280,21-Jan-19,Tennessee,Memphis,N/A,0,0,N/A
1665369,21-Jan-19,Michigan,Morenci,Morenci Rd,1,0,N/A
1308125,21-Jan-19,Pennsylvania,Allentown,N 6th St and W Allen St,0,0,N/A
1308453,21-Jan-19,Oklahoma,Oklahoma City (Midwest City),1220 Lauren Ln,1,0,N/A
1309735,21-Jan-19,Maryland,Hagerstown,201 E Washington St,0,0,N/A
1309120,21-Jan-19,Pennsylvania,Pittsburgh (Plum),Douglas Fir Dr,0,0,N/A
1453265,21-Jan-19,Connecticut,Milford,1590 Boston Post Rd,0,0,N/A
1309610,21-Jan-19,Texas,Abilene,3400 block of Santa Monica Dr,0,0,N/A
1307481,21-Jan-19,Louisiana,Baton Rouge,N/A,0,0,N/A
1320314,20-Jan-19,District of Columbia,Washington,200 block of 61st St NE,0,0,N/A
1309561,20-Jan-19,Michigan,Houghton Lake,M-55 and Tower Hill Rd,0,0,N/A
1308407,20-Jan-19,Missouri,Kansas City,Grandview Rd and E Red Bridge Rd,0,0,N/A
1309454,20-Jan-19,North Carolina,High Point,1404 Leonard Ave,0,0,N/A
1306586,20-Jan-19,North Carolina,High Point,400 block of Vail Ave,0,1,N/A
1309439,20-Jan-19,North Carolina,Goldsboro,139 Mooring Ln,0,0,N/A
1308336,20-Jan-19,Alabama,Gadsden,1800 block of Truman St,0,0,N/A
1521452,20-Jan-19,Texas,Pleasanton,N/A,0,0,N/A
1309308,20-Jan-19,Tennessee,Nashville,Love Cir,0,0,N/A
1307251,20-Jan-19,Texas,Dallas,7100 block of Sierra Way,0,2,N/A
1307196,20-Jan-19,Kentucky,Hopkinsville,Canton St,0,0,N/A
1317464,20-Jan-19,Pennsylvania,Harrisburg,600 block of Wiconisco St,0,0,N/A
1306562,20-Jan-19,Kentucky,Louisville,600 block of S 35th St,0,1,N/A
1307111,20-Jan-19,Pennsylvania,Bensalem,Konefal St,0,0,N/A
1307911,20-Jan-19,Florida,Ocala,Bahia Pass,0,0,N/A
1306411,20-Jan-19,Pennsylvania,Acme,5157 Shady Ln,0,0,N/A
1308953,20-Jan-19,Maryland,Middletown,400 block of Glenbrook Dr,0,0,N/A
1306444,20-Jan-19,Montana,Billings,2209 1st Ave N,1,0,N/A
1308739,20-Jan-19,Colorado,Grand Junction,D Rd and 30 Rd,0,0,N/A
1306753,20-Jan-19,New York,Buffalo,4 Maryner Home,0,0,N/A
1308462,20-Jan-19,California,Fairfield,3000 block of N Texas St,0,0,N/A
1308563,20-Jan-19,Texas,Plano (Murphy),1031 N Murphy Rd,0,1,N/A
1308485,19-Jan-19,California,Atwater,1300 block of Packers St,0,0,N/A
1308477,19-Jan-19,California,Chowchilla,N/A,0,0,N/A
1311546,19-Jan-19,Louisiana,New Orleans,Lafitte Ave and N Galvez St,0,0,N/A
1310293,19-Jan-19,Oklahoma,Bartlesville,1600 block of W 6th St,0,0,N/A
1310280,19-Jan-19,Michigan,Kingston,5790 State St,0,0,N/A
1309447,19-Jan-19,North Carolina,High Point,831 Randolph St,0,0,N/A
1307177,19-Jan-19,Virginia,Newport News,Heritage Way and Campbell Rd,0,0,N/A
1386508,19-Jan-19,Connecticut,Milford,Naugatuck Ave,0,1,N/A
1305620,19-Jan-19,New Jersey,Bayonne,Ave B and W 51st St,0,1,N/A
1307975,19-Jan-19,Ohio,Sandusky,200 block of Center St,0,0,N/A
1308228,19-Jan-19,Kentucky,Hopkinsville,1848 Greenville Rd Apt D,0,0,N/A
1309018,19-Jan-19,New Jersey,Trenton,100 block of Centre St,0,0,N/A
1306187,19-Jan-19,District of Columbia,Washington,1200 block of Pennsylvania Ave SE,0,0,N/A
1307841,19-Jan-19,Illinois,Elmhurst,800 block of Hillcrest Ave,0,0,N/A
1305513,19-Jan-19,District of Columbia,Washington,900 block of U St NW,0,1,N/A
1306127,19-Jan-19,Maryland,Westernport,Vine St,0,0,N/A
1306815,19-Jan-19,New York,Endicott,100 block of Lincoln Ave,0,0,N/A
1306705,18-Jan-19,Massachusetts,Boston,80 Fenwood Rd,0,0,N/A
1305602,18-Jan-19,Pennsylvania,York,600 block of Chestnut St,0,1,N/A
1306670,18-Jan-19,New York,Jamestown,McKinley Ave and Charles St,0,0,N/A
1307436,18-Jan-19,Oklahoma,Duncan,3600 block of E Elk Dr,0,0,N/A
1305380,18-Jan-19,Illinois,East Saint Louis,N 18th St and Ridge Ave,0,1,N/A
1304718,18-Jan-19,Virginia,Chesapeake,Vicker Ave,0,1,N/A
1306524,18-Jan-19,California,Oxnard,Spruce St and E St,0,0,N/A
1319363,18-Jan-19,Pennsylvania,York,10 block of S Belvidere Ave,0,0,N/A
1308424,18-Jan-19,Tennessee,Memphis,3655 Southern Ave,0,0,N/A
1306435,18-Jan-19,Florida,Tallahassee,1200 block of N Duval St,0,0,N/A
1351599,18-Jan-19,Utah,Orem,N/A,0,0,N/A
1491326,18-Jan-19,Arizona,Safford,7080 S US-191,2,0,N/A
1304475,18-Jan-19,Florida,Ocala,NE 9th Ave and NE 33rd St,0,1,N/A
1322243,18-Jan-19,Indiana,Indianapolis,3300 block N Manor Ct,0,0,N/A
1304312,18-Jan-19,Maryland,White Plains,11230 Saint Christopher Dr,0,0,N/A
1306898,18-Jan-19,Illinois,Rantoul,1900 block of US 136,0,0,N/A
1305271,18-Jan-19,West Virginia,Bunker Hill,9734 Winchester Ave,0,0,N/A
1305269,18-Jan-19,Texas,Edinburg,4500 block of W Rogers Rd,0,0,N/A
1305259,18-Jan-19,Missouri,O Fallon (Ofallon),1000 block of Mission Hills Dr,1,0,N/A
1306060,18-Jan-19,Washington,Spokane,2300 block of E Rich Ave,0,0,N/A
1308903,18-Jan-19,Massachusetts,Taunton,23 State St,0,0,N/A
1305192,18-Jan-19,Massachusetts,Worcester,30 Wellington St,0,0,N/A
1396533,18-Jan-19,Connecticut,Waterbury,Meriden Rd,0,0,N/A
1341987,18-Jan-19,Massachusetts,North Adams,Eagle St,0,0,N/A
1306744,18-Jan-19,Massachusetts,Boston,Blue Hill Ave and Edgewood St,0,0,N/A
1304522,17-Jan-19,Tennessee,Memphis,3200 block of Castleman St,0,2,N/A
1304909,17-Jan-19,North Carolina,Old Fort,Catawba Ave,0,0,N/A
1308417,17-Jan-19,California,Bakersfield,2600 Christmas Tree Ln,0,0,N/A
1303420,17-Jan-19,Nebraska,Lincoln,1606 N 31st St,0,0,N/A
1304817,17-Jan-19,New Jersey,Paterson,Fair St and E 18th St,0,0,N/A
1303805,17-Jan-19,New York,Bronx,Tinton Ave,0,0,N/A
1303648,17-Jan-19,Arkansas,Blytheville,400 block of Summit St,0,0,N/A
1305660,17-Jan-19,Pennsylvania,Bethlehem,600 block of Pierce St,0,0,N/A
1304714,17-Jan-19,Texas,San Antonio,12808 Ih-10 W,0,1,N/A
1571909,17-Jan-19,Kentucky,Louisville,8620 Preston Hwy,0,0,N/A
1345113,17-Jan-19,Florida,Ocala,NW Blitchton Rd and NW 33rd Ave,1,0,N/A
1305187,17-Jan-19,Massachusetts,Chicopee,Grattan Street,0,0,N/A
1304482,17-Jan-19,Pennsylvania,Honesdale,1199 Texas Palmyra Hwy D,0,0,N/A
1305283,17-Jan-19,Illinois,Romeoville,Weber Rd and Airport Rd,1,0,N/A
1305162,17-Jan-19,Massachusetts,Weymouth,512 Main St,0,2,N/A
1306178,17-Jan-19,Maryland,Smithsburg,12035 Itnyre Rd,0,0,N/A
1304376,17-Jan-19,New York,Buffalo,Hewitt Ave,0,0,N/A
1308957,17-Jan-19,Maryland,Lusby,MD-4 and Rousby Hall Rd,0,0,N/A
1316474,17-Jan-19,District of Columbia,Washington,3600 block of Livingston St NW,0,0,N/A
1305261,17-Jan-19,Missouri,Joplin,502 S St Charles Ave,0,0,N/A
1304923,17-Jan-19,North Carolina,High Point,1207 Filbert Place,0,2,N/A
1305156,17-Jan-19,Massachusetts,Brockton,19 Huntington St,0,1,N/A
1305125,17-Jan-19,California,Norco,1400 block of 6th St,0,0,N/A
1303874,17-Jan-19,Wisconsin,Wisconsin Rapids,2200 block of Boles St,0,0,N/A
1306747,17-Jan-19,New Jersey,Paterson,Broadway and Carroll St,0,0,N/A
1302345,16-Jan-19,Kentucky,Gray,10354 N US 25E,1,0,N/A
1314478,16-Jan-19,Pennsylvania,Levittown,Indigo Rd,1,0,N/A
1303360,16-Jan-19,New Jersey,Randolph,961 NJ 10,0,1,N/A
1303547,16-Jan-19,Alabama,Huntsville,3001 Memorial Pkwy SW,2,1,N/A
1302467,16-Jan-19,Kentucky,Louisville,S 4th St and W Kentucky St,0,1,N/A
1304031,16-Jan-19,District of Columbia,Washington,4300 block of Hunt Pl NE,0,0,N/A
1304294,16-Jan-19,Maryland,Frederick,5300 block of Regal Ct,0,0,N/A
1305100,16-Jan-19,Nevada,Reno,La Guardia Ln,2,0,N/A
1304488,16-Jan-19,Pennsylvania,Wilkes Barre,Park Ave and Hill St,0,0,N/A
1303380,16-Jan-19,New York,Valley Stream,N/A,0,0,N/A
1304463,16-Jan-19,Florida,Leesburg,900 block of W Main St,0,0,N/A
1449889,16-Jan-19,Maryland,Annapolis,1165 Madison St,0,0,N/A
1307106,16-Jan-19,Tennessee,Chattanooga,4500 block of Fagan St,0,0,N/A
1303022,16-Jan-19,Missouri,Kansas City,I-70 and The Paseo,1,0,N/A
1313538,16-Jan-19,New York,Pleasant Valley,Taconic State Parkway,0,0,N/A
1304359,16-Jan-19,Indiana,Fort Wayne,4216 Plaza Dr,0,0,N/A
1306154,16-Jan-19,Maryland,Waldorf,Smallwood Dr and US-301,0,0,N/A
1306939,16-Jan-19,Illinois,Kankakee,700 block of S Elm Ave,0,0,N/A
